filename,family,audit_issue_count,audit_issues,cached_is_correct_mismatches.judge_ABA.prediction,cached_is_correct_mismatches.judge_BAB.prediction,cached_is_correct_mismatches.judge_BAB_swapped_labels.prediction,cached_is_correct_mismatches.model_prediction,cached_is_correct_mismatches.prediction,cached_is_correct_present.judge_ABA.prediction,cached_is_correct_present.judge_BAB.prediction,cached_is_correct_present.judge_BAB_swapped_labels.prediction,cached_is_correct_present.model_prediction,cached_is_correct_present.prediction,clean_3000_record_set,duplicate_key_examples,duplicate_key_groups,duplicate_record_count,expected_stage_distribution,file_size_bytes,generation,ground_truth_stage_conflicts,invalid_prediction_count,invalid_record_entries,invalid_stage_count,load_status,missing_prediction_count,modified_at_utc,normalized_results_sha256,path,prediction_counts.judge_ABA.prediction.No,prediction_counts.judge_ABA.prediction.Unknown,prediction_counts.judge_ABA.prediction.Yes,prediction_counts.judge_ABA.prediction.invalid,prediction_counts.judge_ABA.prediction.missing,prediction_counts.judge_ABA.prediction.unresolved,prediction_counts.judge_ABA.prediction.valid_binary,prediction_counts.judge_ABA.prediction.valid_binary_rate,prediction_counts.judge_BAB.prediction.No,prediction_counts.judge_BAB.prediction.Unknown,prediction_counts.judge_BAB.prediction.Yes,prediction_counts.judge_BAB.prediction.invalid,prediction_counts.judge_BAB.prediction.missing,prediction_counts.judge_BAB.prediction.unresolved,prediction_counts.judge_BAB.prediction.valid_binary,prediction_counts.judge_BAB.prediction.valid_binary_rate,prediction_counts.judge_BAB_swapped_labels.prediction.No,prediction_counts.judge_BAB_swapped_labels.prediction.Unknown,prediction_counts.judge_BAB_swapped_labels.prediction.Yes,prediction_counts.judge_BAB_swapped_labels.prediction.invalid,prediction_counts.judge_BAB_swapped_labels.prediction.missing,prediction_counts.judge_BAB_swapped_labels.prediction.unresolved,prediction_counts.judge_BAB_swapped_labels.prediction.valid_binary,prediction_counts.judge_BAB_swapped_labels.prediction.valid_binary_rate,prediction_counts.model_prediction.No,prediction_counts.model_prediction.Unknown,prediction_counts.model_prediction.Yes,prediction_counts.model_prediction.invalid,prediction_counts.model_prediction.missing,prediction_counts.model_prediction.unresolved,prediction_counts.model_prediction.valid_binary,prediction_counts.model_prediction.valid_binary_rate,prediction_counts.prediction.No,prediction_counts.prediction.Unknown,prediction_counts.prediction.Yes,prediction_counts.prediction.invalid,prediction_counts.prediction.missing,prediction_counts.prediction.unresolved,prediction_counts.prediction.valid_binary,prediction_counts.prediction.valid_binary_rate,prediction_paths,provenance.assigned_tags_in_debater_prompt,provenance.assigned_tags_in_judge_prompt,provenance.attribute_status.assigned_tags_in_debater_prompt,provenance.attribute_status.assigned_tags_in_judge_prompt,provenance.attribute_status.confidence_available,provenance.attribute_status.debater_model,provenance.attribute_status.fallback_behavior,provenance.attribute_status.fallback_field_available,provenance.attribute_status.generating_script,provenance.attribute_status.judge_input_scope,provenance.attribute_status.judge_model,provenance.attribute_status.manual_in_judge_prompt,provenance.attribute_status.parser_type,provenance.confidence_available,provenance.debate_orders,provenance.debater_model,provenance.evidence,provenance.fallback_behavior,provenance.fallback_field_available,provenance.family,provenance.generating_script,provenance.generation,provenance.judge_input_scope,provenance.judge_model,provenance.manual_in_judge_prompt,provenance.parser_type,provenance.verification_note,reconciled_provenance.assigned_tags_in_debater_prompt,reconciled_provenance.assigned_tags_in_judge_prompt,reconciled_provenance.attribute_status.assigned_tags_in_debater_prompt,reconciled_provenance.attribute_status.assigned_tags_in_judge_prompt,reconciled_provenance.attribute_status.confidence_available,reconciled_provenance.attribute_status.debater_model,reconciled_provenance.attribute_status.fallback_behavior,reconciled_provenance.attribute_status.fallback_field_available,reconciled_provenance.attribute_status.generating_script,reconciled_provenance.attribute_status.judge_input_scope,reconciled_provenance.attribute_status.judge_model,reconciled_provenance.attribute_status.manual_in_judge_prompt,reconciled_provenance.attribute_status.parser_type,reconciled_provenance.confidence_available,reconciled_provenance.conflicting_attributes,reconciled_provenance.debate_orders,reconciled_provenance.debater_model,reconciled_provenance.evidence,reconciled_provenance.fallback_behavior,reconciled_provenance.fallback_field_available,reconciled_provenance.family,reconciled_provenance.filename,reconciled_provenance.generating_script,reconciled_provenance.generation,reconciled_provenance.judge_input_scope,reconciled_provenance.judge_model,reconciled_provenance.manual_in_judge_prompt,reconciled_provenance.parser_type,reconciled_provenance.path,reconciled_provenance.provenance_status,reconciled_provenance.script_feature_flags.assigned_tags_referenced,reconciled_provenance.script_feature_flags.manual_referenced,reconciled_provenance.script_feature_flags.pydantic_interactive_transcript_issue_pattern,reconciled_provenance.script_feature_flags.reuses_pydantic_aba_source,reconciled_provenance.script_feature_flags.uses_fallback,reconciled_provenance.script_feature_flags.uses_logprob_or_confidence,reconciled_provenance.script_feature_flags.uses_pydantic,reconciled_provenance.source_evidence,reconciled_provenance.source_model_evidence.debater,reconciled_provenance.source_model_evidence.judge,reconciled_provenance.source_output_targets,reconciled_provenance.source_prompt_segments,reconciled_provenance.source_retry_counts,reconciled_provenance.source_script_inspection_status,reconciled_provenance.source_script_path,reconciled_provenance.source_script_present,reconciled_provenance.verification_note,record_complete,schema.indicators.baseline_like,schema.indicators.has_abstract,schema.indicators.has_arguments,schema.indicators.has_assigned_tags,schema.indicators.has_confidence,schema.indicators.has_fallback,schema.indicators.has_full_model_output,schema.indicators.has_interactive_turns,schema.indicators.has_model_prediction,schema.indicators.has_raw_output,schema.indicators.has_side_mapping,schema.indicators.has_top_level_prediction,schema.indicators.legacy_interactive,schema.indicators.robust_interactive,schema.indicators.statement_like,schema.indicators.swapped_labels,schema.nested_path_presence._source_record_index,schema.nested_path_presence.a_is_pro,schema.nested_path_presence.a_side,schema.nested_path_presence.a_turn1,schema.nested_path_presence.a_turn2,schema.nested_path_presence.aba_source,schema.nested_path_presence.abstract,schema.nested_path_presence.arg_a,schema.nested_path_presence.arg_b,schema.nested_path_presence.assigned_tags,schema.nested_path_presence.b_side,schema.nested_path_presence.b_turn1,schema.nested_path_presence.candidate_tag,schema.nested_path_presence.con_argument,schema.nested_path_presence.confidence,schema.nested_path_presence.confidence.boolean_logprob,schema.nested_path_presence.confidence.boolean_logprob.false,schema.nested_path_presence.confidence.boolean_logprob.true,schema.nested_path_presence.confidence.boolean_prob_true,schema.nested_path_presence.confidence.debater_logprob,schema.nested_path_presence.confidence.debater_logprob.A,schema.nested_path_presence.confidence.debater_logprob.B,schema.nested_path_presence.confidence.debater_prob_A_right,schema.nested_path_presence.confidence.verdict_logprob,schema.nested_path_presence.confidence.verdict_logprob.No,schema.nested_path_presence.confidence.verdict_logprob.Yes,schema.nested_path_presence.confidence.verdict_prob_belongs,schema.nested_path_presence.debate_ABA,schema.nested_path_presence.debate_ABA.a_closing,schema.nested_path_presence.debate_ABA.a_opening,schema.nested_path_presence.debate_ABA.b_rebuttal,schema.nested_path_presence.debate_ABA.order,schema.nested_path_presence.debate_BAB,schema.nested_path_presence.debate_BAB.a_rebuttal,schema.nested_path_presence.debate_BAB.b_closing,schema.nested_path_presence.debate_BAB.b_opening,schema.nested_path_presence.debate_BAB.order,schema.nested_path_presence.debate_BAB_swapped_labels,schema.nested_path_presence.debate_BAB_swapped_labels.a_closing,schema.nested_path_presence.debate_BAB_swapped_labels.a_opening,schema.nested_path_presence.debate_BAB_swapped_labels.b_rebuttal,schema.nested_path_presence.debate_BAB_swapped_labels.content_changed,schema.nested_path_presence.debate_BAB_swapped_labels.presented_order,schema.nested_path_presence.debate_BAB_swapped_labels.source_order,schema.nested_path_presence.debater_outputs_reused,schema.nested_path_presence.full_model_output,schema.nested_path_presence.generation_complete,schema.nested_path_presence.ground_truth,schema.nested_path_presence.is_correct,schema.nested_path_presence.judge_ABA,schema.nested_path_presence.judge_ABA.confidence,schema.nested_path_presence.judge_ABA.confidence.boolean_logprob,schema.nested_path_presence.judge_ABA.confidence.boolean_logprob.false,schema.nested_path_presence.judge_ABA.confidence.boolean_logprob.true,schema.nested_path_presence.judge_ABA.confidence.boolean_prob_true,schema.nested_path_presence.judge_ABA.confidence.debater_logprob,schema.nested_path_presence.judge_ABA.confidence.debater_logprob.A,schema.nested_path_presence.judge_ABA.confidence.debater_logprob.B,schema.nested_path_presence.judge_ABA.confidence.debater_prob_A_right,schema.nested_path_presence.judge_ABA.confidence.verdict_logprob,schema.nested_path_presence.judge_ABA.confidence.verdict_logprob.No,schema.nested_path_presence.judge_ABA.confidence.verdict_logprob.Yes,schema.nested_path_presence.judge_ABA.confidence.verdict_prob_belongs,schema.nested_path_presence.judge_ABA.is_correct,schema.nested_path_presence.judge_ABA.judge_output,schema.nested_path_presence.judge_ABA.needed_fallback,schema.nested_path_presence.judge_ABA.prediction,schema.nested_path_presence.judge_BAB,schema.nested_path_presence.judge_BAB.confidence,schema.nested_path_presence.judge_BAB.confidence.boolean_logprob,schema.nested_path_presence.judge_BAB.confidence.boolean_logprob.false,schema.nested_path_presence.judge_BAB.confidence.boolean_logprob.true,schema.nested_path_presence.judge_BAB.confidence.boolean_prob_true,schema.nested_path_presence.judge_BAB.confidence.debater_logprob,schema.nested_path_presence.judge_BAB.confidence.debater_logprob.A,schema.nested_path_presence.judge_BAB.confidence.debater_logprob.B,schema.nested_path_presence.judge_BAB.confidence.debater_prob_A_right,schema.nested_path_presence.judge_BAB.confidence.verdict_logprob,schema.nested_path_presence.judge_BAB.confidence.verdict_logprob.No,schema.nested_path_presence.judge_BAB.confidence.verdict_logprob.Yes,schema.nested_path_presence.judge_BAB.confidence.verdict_prob_belongs,schema.nested_path_presence.judge_BAB.is_correct,schema.nested_path_presence.judge_BAB.judge_output,schema.nested_path_presence.judge_BAB.needed_fallback,schema.nested_path_presence.judge_BAB.prediction,schema.nested_path_presence.judge_BAB_swapped_labels,schema.nested_path_presence.judge_BAB_swapped_labels.confidence,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.boolean_logprob,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.boolean_logprob.false,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.boolean_logprob.true,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.boolean_prob_true,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.debater_logprob,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.debater_logprob.A,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.debater_logprob.B,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.debater_prob_A_right,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.verdict_logprob,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.verdict_logprob.No,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.verdict_logprob.Yes,schema.nested_path_presence.judge_BAB_swapped_labels.confidence.verdict_prob_belongs,schema.nested_path_presence.judge_BAB_swapped_labels.is_correct,schema.nested_path_presence.judge_BAB_swapped_labels.judge_output,schema.nested_path_presence.judge_BAB_swapped_labels.needed_fallback,schema.nested_path_presence.judge_BAB_swapped_labels.prediction,schema.nested_path_presence.judge_model,schema.nested_path_presence.judge_output,schema.nested_path_presence.judge_received_abstract,schema.nested_path_presence.label_swap_flip_vs_original_BAB,schema.nested_path_presence.model_prediction,schema.nested_path_presence.needed_fallback,schema.nested_path_presence.new_debater_generation,schema.nested_path_presence.order_flip,schema.nested_path_presence.pmid,schema.nested_path_presence.prediction,schema.nested_path_presence.presented_a_is_pro,schema.nested_path_presence.presented_a_side,schema.nested_path_presence.presented_b_side,schema.nested_path_presence.presented_label_mapping,schema.nested_path_presence.presented_label_mapping.A,schema.nested_path_presence.presented_label_mapping.B,schema.nested_path_presence.pro_argument,schema.nested_path_presence.pro_first,schema.nested_path_presence.pro_is_a,schema.nested_path_presence.pro_is_debater_a,schema.nested_path_presence.source_debate_file,schema.nested_path_presence.source_record_index,schema.nested_path_presence.stage,schema.nested_path_presence.title,schema.nested_path_presence.turn_order,schema.nested_path_presence.use_manual,schema.nested_paths,schema.path_types._source_record_index.integer,schema.path_types.a_is_pro.boolean,schema.path_types.a_side.string,schema.path_types.a_turn1.string,schema.path_types.a_turn2.string,schema.path_types.aba_source.string,schema.path_types.abstract.string,schema.path_types.arg_a.string,schema.path_types.arg_b.string,schema.path_types.assigned_tags.array,schema.path_types.assigned_tags.null,schema.path_types.b_side.string,schema.path_types.b_turn1.string,schema.path_types.candidate_tag.string,schema.path_types.con_argument.string,schema.path_types.confidence.boolean_logprob.false.number,schema.path_types.confidence.boolean_logprob.object,schema.path_types.confidence.boolean_logprob.true.number,schema.path_types.confidence.boolean_prob_true.number,schema.path_types.confidence.debater_logprob.A.number,schema.path_types.confidence.debater_logprob.B.number,schema.path_types.confidence.debater_logprob.object,schema.path_types.confidence.debater_prob_A_right.number,schema.path_types.confidence.object,schema.path_types.confidence.verdict_logprob.No.number,schema.path_types.confidence.verdict_logprob.Yes.number,schema.path_types.confidence.verdict_logprob.object,schema.path_types.confidence.verdict_prob_belongs.number,schema.path_types.debate_ABA.a_closing.string,schema.path_types.debate_ABA.a_opening.string,schema.path_types.debate_ABA.b_rebuttal.string,schema.path_types.debate_ABA.object,schema.path_types.debate_ABA.order.string,schema.path_types.debate_BAB.a_rebuttal.string,schema.path_types.debate_BAB.b_closing.string,schema.path_types.debate_BAB.b_opening.string,schema.path_types.debate_BAB.object,schema.path_types.debate_BAB.order.string,schema.path_types.debate_BAB_swapped_labels.a_closing.string,schema.path_types.debate_BAB_swapped_labels.a_opening.string,schema.path_types.debate_BAB_swapped_labels.b_rebuttal.string,schema.path_types.debate_BAB_swapped_labels.content_changed.boolean,schema.path_types.debate_BAB_swapped_labels.object,schema.path_types.debate_BAB_swapped_labels.presented_order.string,schema.path_types.debate_BAB_swapped_labels.source_order.string,schema.path_types.debater_outputs_reused.boolean,schema.path_types.full_model_output.string,schema.path_types.generation_complete.boolean,schema.path_types.ground_truth.string,schema.path_types.is_correct.boolean,schema.path_types.judge_ABA.confidence.boolean_logprob.false.number,schema.path_types.judge_ABA.confidence.boolean_logprob.object,schema.path_types.judge_ABA.confidence.boolean_logprob.true.number,schema.path_types.judge_ABA.confidence.boolean_prob_true.number,schema.path_types.judge_ABA.confidence.debater_logprob.A.number,schema.path_types.judge_ABA.confidence.debater_logprob.B.number,schema.path_types.judge_ABA.confidence.debater_logprob.object,schema.path_types.judge_ABA.confidence.debater_prob_A_right.number,schema.path_types.judge_ABA.confidence.object,schema.path_types.judge_ABA.confidence.verdict_logprob.No.number,schema.path_types.judge_ABA.confidence.verdict_logprob.Yes.number,schema.path_types.judge_ABA.confidence.verdict_logprob.object,schema.path_types.judge_ABA.confidence.verdict_prob_belongs.number,schema.path_types.judge_ABA.is_correct.boolean,schema.path_types.judge_ABA.judge_output.string,schema.path_types.judge_ABA.needed_fallback.boolean,schema.path_types.judge_ABA.object,schema.path_types.judge_ABA.prediction.string,schema.path_types.judge_BAB.confidence.boolean_logprob.false.number,schema.path_types.judge_BAB.confidence.boolean_logprob.object,schema.path_types.judge_BAB.confidence.boolean_logprob.true.number,schema.path_types.judge_BAB.confidence.boolean_prob_true.number,schema.path_types.judge_BAB.confidence.debater_logprob.A.number,schema.path_types.judge_BAB.confidence.debater_logprob.B.number,schema.path_types.judge_BAB.confidence.debater_logprob.object,schema.path_types.judge_BAB.confidence.debater_prob_A_right.number,schema.path_types.judge_BAB.confidence.object,schema.path_types.judge_BAB.confidence.verdict_logprob.No.number,schema.path_types.judge_BAB.confidence.verdict_logprob.Yes.number,schema.path_types.judge_BAB.confidence.verdict_logprob.object,schema.path_types.judge_BAB.confidence.verdict_prob_belongs.number,schema.path_types.judge_BAB.is_correct.boolean,schema.path_types.judge_BAB.judge_output.string,schema.path_types.judge_BAB.needed_fallback.boolean,schema.path_types.judge_BAB.object,schema.path_types.judge_BAB.prediction.string,schema.path_types.judge_BAB_swapped_labels.confidence.boolean_logprob.false.number,schema.path_types.judge_BAB_swapped_labels.confidence.boolean_logprob.object,schema.path_types.judge_BAB_swapped_labels.confidence.boolean_logprob.true.number,schema.path_types.judge_BAB_swapped_labels.confidence.boolean_prob_true.number,schema.path_types.judge_BAB_swapped_labels.confidence.debater_logprob.A.number,schema.path_types.judge_BAB_swapped_labels.confidence.debater_logprob.B.number,schema.path_types.judge_BAB_swapped_labels.confidence.debater_logprob.object,schema.path_types.judge_BAB_swapped_labels.confidence.debater_prob_A_right.number,schema.path_types.judge_BAB_swapped_labels.confidence.object,schema.path_types.judge_BAB_swapped_labels.confidence.verdict_logprob.No.number,schema.path_types.judge_BAB_swapped_labels.confidence.verdict_logprob.Yes.number,schema.path_types.judge_BAB_swapped_labels.confidence.verdict_logprob.object,schema.path_types.judge_BAB_swapped_labels.confidence.verdict_prob_belongs.number,schema.path_types.judge_BAB_swapped_labels.is_correct.boolean,schema.path_types.judge_BAB_swapped_labels.judge_output.string,schema.path_types.judge_BAB_swapped_labels.needed_fallback.boolean,schema.path_types.judge_BAB_swapped_labels.object,schema.path_types.judge_BAB_swapped_labels.prediction.string,schema.path_types.judge_model.string,schema.path_types.judge_output.string,schema.path_types.judge_received_abstract.boolean,schema.path_types.label_swap_flip_vs_original_BAB.boolean,schema.path_types.model_prediction.string,schema.path_types.needed_fallback.boolean,schema.path_types.new_debater_generation.boolean,schema.path_types.order_flip.boolean,schema.path_types.pmid.string,schema.path_types.prediction.string,schema.path_types.presented_a_is_pro.boolean,schema.path_types.presented_a_side.string,schema.path_types.presented_b_side.string,schema.path_types.presented_label_mapping.A.string,schema.path_types.presented_label_mapping.B.string,schema.path_types.presented_label_mapping.object,schema.path_types.pro_argument.string,schema.path_types.pro_first.boolean,schema.path_types.pro_is_a.boolean,schema.path_types.pro_is_debater_a.boolean,schema.path_types.source_debate_file.string,schema.path_types.source_record_index.integer,schema.path_types.stage.string,schema.path_types.title.string,schema.path_types.turn_order.string,schema.path_types.use_manual.boolean,schema.prediction_paths,schema.record_count_inspected,schema.record_shape_count,schema.record_shape_variants,schema.schema_varies_within_file,schema.top_level_field_presence._source_record_index,schema.top_level_field_presence.a_is_pro,schema.top_level_field_presence.a_side,schema.top_level_field_presence.a_turn1,schema.top_level_field_presence.a_turn2,schema.top_level_field_presence.aba_source,schema.top_level_field_presence.abstract,schema.top_level_field_presence.arg_a,schema.top_level_field_presence.arg_b,schema.top_level_field_presence.assigned_tags,schema.top_level_field_presence.b_side,schema.top_level_field_presence.b_turn1,schema.top_level_field_presence.candidate_tag,schema.top_level_field_presence.con_argument,schema.top_level_field_presence.confidence,schema.top_level_field_presence.debate_ABA,schema.top_level_field_presence.debate_BAB,schema.top_level_field_presence.debate_BAB_swapped_labels,schema.top_level_field_presence.debater_outputs_reused,schema.top_level_field_presence.full_model_output,schema.top_level_field_presence.generation_complete,schema.top_level_field_presence.ground_truth,schema.top_level_field_presence.is_correct,schema.top_level_field_presence.judge_ABA,schema.top_level_field_presence.judge_BAB,schema.top_level_field_presence.judge_BAB_swapped_labels,schema.top_level_field_presence.judge_model,schema.top_level_field_presence.judge_output,schema.top_level_field_presence.judge_received_abstract,schema.top_level_field_presence.label_swap_flip_vs_original_BAB,schema.top_level_field_presence.model_prediction,schema.top_level_field_presence.needed_fallback,schema.top_level_field_presence.new_debater_generation,schema.top_level_field_presence.order_flip,schema.top_level_field_presence.pmid,schema.top_level_field_presence.prediction,schema.top_level_field_presence.presented_a_is_pro,schema.top_level_field_presence.presented_a_side,schema.top_level_field_presence.presented_b_side,schema.top_level_field_presence.presented_label_mapping,schema.top_level_field_presence.pro_argument,schema.top_level_field_presence.pro_first,schema.top_level_field_presence.pro_is_a,schema.top_level_field_presence.pro_is_debater_a,schema.top_level_field_presence.source_debate_file,schema.top_level_field_presence.source_record_index,schema.top_level_field_presence.stage,schema.top_level_field_presence.title,schema.top_level_field_presence.turn_order,schema.top_level_field_presence.use_manual,schema.top_level_fields,sha256,stage_counts.Round 1: True Tag,stage_counts.Round 2: Unrelated Tag,stage_counts.Round 3: Similar Tag,top_level_results_is_array,total_results_entries,unique_stage_pmid_records,unknown_prediction_count,valid_record_objects
asymmetric_titleonly_baseline_full.json,baseline,0,[],,,,0,,,,,3000,,True,[],0,0,True,2905093,asymmetric_titleonly,0,0,0,0,loaded,0,2026-08-26T10:23:29.038627+00:00,220f75bdaa80f7ca3df7fb132683ff30bc43c2a6ce2ed279c6987cb1c1609e3e,/home/alice/Desktop/Uni/master/drittes/nlpLab/NLP_LabSS26/results/asymmetric_titleonly_baseline_full.json,,,,,,,,,,,,,,,,,,,,,,,,,2125,0,875,0,0,0,3000,1.0,,,,,,,,,"[""model_prediction""]",,True,unknown,inferred_from_known_script_mapping_pending_source_verification,observed_in_record_schema,not_applicable,unknown,observed_in_record_schema,unknown,verified_from_result_filename,verified_from_embedded_metadata,unknown,unknown,False,[],,"[""Judge model read from metadata.judge_model.""]",,False,baseline,,asymmetric_titleonly,title_only,./Qwen3.5-0.8B,,,Prompt-input and model claims inferred from names/schema remain provisional until section 3 reconciles them with source scripts or explicit embedded metadata.,,True,inferred_or_unknown_no_source_evidence,inferred_or_unknown_no_source_evidence,inferred_or_unknown_no_source_evidence,not_applicable,unknown,inferred_or_unknown_no_source_evidence,unknown,verified_from_result_filename,inferred_or_unknown_no_source_evidence,inferred_or_unknown_no_source_evidence,unknown,False,[],[],,"[""Judge model read from metadata.judge_model.""]",,False,baseline,asymmetric_titleonly_baseline_full.json,,asymmetric_titleonly,title_only,./Qwen3.5-0.8B,,,/home/alice/Desktop/Uni/master/drittes/nlpLab/NLP_LabSS26/results/asymmetric_titleonly_baseline_full.json,inferred_without_source_script,,,,,,,,[],,,[],[],[],not_mapped,,False,Prompt-input and model claims inferred from names/schema remain provisional until section 3 reconciles them with source scripts or explicit embedded metadata.,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,,3000,,,,3000,,,,,,,,,,,,,,3000,3000,,,"[""candidate_tag"", ""generation_complete"", ""ground_truth"", ""is_correct"", ""judge_output"", ""judge_received_abstract"", ""model_prediction"", ""pmid"", ""stage"", ""title""]",,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,6000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,6000,,6000,,,,6000,,,,,,,,,,,,,,6000,6000,,,"[""model_prediction""]",3000,1,"[{""fields"": [""candidate_tag"", ""generation_complete"", ""ground_truth"", ""is_correct"", ""judge_output"", ""judge_received_abstract"", ""model_prediction"", ""pmid"", ""stage"", ""title""], ""record_count"": 3000}]",False,,,,,,,,,,,,,3000,,,,,,,,3000,3000,3000,,,,,3000,3000,,3000,,,,3000,,,,,,,,,,,,3000,3000,,,"[""candidate_tag"", ""generation_complete"", ""ground_truth"", ""is_correct"", ""judge_output"", ""judge_received_abstract"", ""model_prediction"", ""pmid"", ""stage"", ""title""]",187d067dd6e308378cec7926d4aa7d178dc35e0013c0feae457a5fffa29784ca,1000,1000,1000,True,3000,3000,0,3000
asymmetric_titleonly_interactive_aba_full.json,interactive,0,[],,,,0,,,,,3000,,True,[],0,0,True,12915222,asymmetric_titleonly,0,0,0,0,loaded,0,2026-08-26T10:23:29.410623+00:00,3b50df9a345f971af2ed7d922dc95625725efdf06e78f0bcb25b74bab0f61af8,/home/alice/Desktop/Uni/master/drittes/nlpLab/NLP_LabSS26/results/asymmetric_titleonly_interactive_aba_full.json,,,,,,,,,,,,,,,,,,,,,,,,,2051,0,949,0,0,0,3000,1.0,,,,,,,,,"[""model_prediction""]",,,unknown,unknown,observed_in_record_schema,verified_from_embedded_metadata,unknown,observed_in_record_schema,unknown,verified_from_result_filename,verified_from_embedded_metadata,unknown,unknown,False,"[""ABA""]",./Qwen3.5-2B,"[""Judge model read from metadata.judge_model."", ""Debater model read from metadata.debater_model.""]",,False,interactive,,asymmetric_titleonly,title_only,./Qwen3.5-0.8B,,,Prompt-input and model claims inferred from names/schema remain provisional until section 3 reconciles them with source scripts or explicit embedded metadata.,,,inferred_or_unknown_no_source_evidence,inferred_or_unknown_no_source_evidence,inferred_or_unknown_no_source_evidence,inferred_or_unknown_no_source_evidence,unknown,inferred_or_unknown_no_source_evidence,unknown,verified_from_result_filename,inferred_or_unknown_no_source_evidence,inferred_or_unknown_no_source_evidence,unknown,False,[],"[""ABA""]",./Qwen3.5-2B,"[""Judge model read from metadata.judge_model."", ""Debater model read from metadata.debater_model.""]",,False,interactive,asymmetric_titleonly_interactive_aba_full.json,,asymmetric_titleonly,title_only,./Qwen3.5-0.8B,,,/home/alice/Desktop/Uni/master/drittes/nlpLab/NLP_LabSS26/results/asymmetric_titleonly_interactive_aba_full.json,inferred_without_source_script,,,,,,,,[],,,[],[],[],not_mapped,,False,Prompt-input and model claims inferred from names/schema remain provisional until section 3 reconciles them with source scripts or explicit embedded metadata.,True,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,,3000,3000,3000,3000,,,,,,3000,3000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,3000,3000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,,3000,,3000,,3000,,,,,,,,,3000,,,3000,3000,3000,3000,3000,,"[""a_is_pro"", ""a_side"", ""a_turn1"", ""a_turn2"", ""b_side"", ""b_turn1"", ""candidate_tag"", ""debater_outputs_reused"", ""generation_complete"", ""ground_truth"", ""is_correct"", ""judge_output"", ""judge_received_abstract"", ""model_prediction"", ""new_debater_generation"", ""pmid"", ""pro_first"", ""source_debate_file"", ""source_record_index"", ""stage"", ""title"", ""turn_order""]",,6000,6000,6000,6000,,,,,,,6000,6000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,6000,6000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,6000,,6000,,6000,,6000,,,,,,,,,6000,,,6000,6000,6000,6000,6000,,"[""model_prediction""]",3000,1,"[{""fields"": [""a_is_pro"", ""a_side"", ""a_turn1"", ""a_turn2"", ""b_side"", ""b_turn1"", ""candidate_tag"", ""debater_outputs_reused"", ""generation_complete"", ""ground_truth"", ""is_correct"", ""judge_output"", ""judge_received_abstract"", ""model_prediction"", ""new_debater_generation"", ""pmid"", ""pro_first"", ""source_debate_file"", ""source_record_index"", ""stage"", ""title"", ""turn_order""], ""record_count"": 3000}]",False,,3000,3000,3000,3000,,,,,,3000,3000,3000,,,,,,3000,,3000,3000,3000,,,,,3000,3000,,3000,,3000,,3000,,,,,,,3000,,,3000,3000,3000,3000,3000,,"[""a_is_pro"", ""a_side"", ""a_turn1"", ""a_turn2"", ""b_side"", ""b_turn1"", ""candidate_tag"", ""debater_outputs_reused"", ""generation_complete"", ""ground_truth"", ""is_correct"", ""judge_output"", ""judge_received_abstract"", ""model_prediction"", ""new_debater_generation"", ""pmid"", ""pro_first"", ""source_debate_file"", ""source_record_index"", ""stage"", ""title"", ""turn_order""]",2d1842450fa61e4ef272f351638c2621625181e88a22c313d92419d91ab44f06,1000,1000,1000,True,3000,3000,0,3000
